order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed,feedback_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
8684571382,19722,2023-10-04 22:51:08,2023-10-04 22:50:08,-1.0,3.84,On Time,,4101509,94033330,2,Very disappointed with the quality.,Delivery,Negative,2023-10-04
1659181364,4115,2023-08-26 23:49:59,2023-08-26 23:59:59,10.0,1.0,Slightly Delayed,Traffic,7816849,27513158,2,I had a bad experience.,Delivery,Negative,2023-08-26
5626641031,65770,2024-05-19 01:47:02,2024-05-19 01:49:02,2.0,1.12,On Time,Traffic,3620647,65426878,4,"Average experience, could improve.",App Experience,Neutral,2024-05-19
1589326447,83945,2024-01-27 14:47:02,2024-01-27 14:52:02,5.0,1.75,On Time,Traffic,8436976,77961205,5,Customer service was very helpful.,Product Quality,Positive,2024-01-27
5018325783,41888,2024-02-11 04:37:54,2024-02-11 04:35:54,-2.0,1.96,On Time,,8409823,52862822,1,Items were missing from my order.,Product Quality,Negative,2024-02-11
5111073873,77796,2024-02-02 19:56:40,2024-02-02 19:56:40,0.0,2.5,On Time,,1366425,75984768,2,Taste was not as expected.,Product Quality,Negative,2024-02-02
5953426781,21723,2023-12-10 11:44:07,2023-12-10 11:42:07,-2.0,3.95,On Time,,9997264,79135318,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-12-10
8966870214,25007,2024-02-27 21:42:02,2024-02-27 21:48:02,6.0,2.15,Slightly Delayed,Traffic,5746169,59518795,5,"Excellent quality, will buy again!",Customer Service,Positive,2024-02-27
6962915277,16407,2024-09-14 10:57:22,2024-09-14 10:57:22,0.0,1.07,On Time,,9063564,54748429,1,Taste was not as expected.,Delivery,Negative,2024-09-14
4309308088,44969,2023-12-02 20:44:56,2023-12-02 20:48:56,4.0,2.27,On Time,Traffic,1263164,18642306,5,Good selection of products.,App Experience,Positive,2023-12-02
5391068200,79700,2023-11-20 04:13:06,2023-11-20 04:08:06,-5.0,4.94,On Time,,5205212,68159723,1,Delivery was late and I was unhappy.,Customer Service,Negative,2023-11-20
4394681222,92464,2024-03-28 23:30:24,2024-03-28 23:45:24,15.0,1.8,Slightly Delayed,Traffic,9794768,80517784,4,The product met my expectations.,App Experience,Neutral,2024-03-28
4791895461,38858,2024-08-11 00:04:45,2024-08-11 00:28:45,24.0,2.47,Significantly Delayed,Traffic,3379600,63793401,5,Will definitely order again.,Product Quality,Positive,2024-08-11
7272011740,42857,2024-09-16 12:46:23,2024-09-16 12:48:23,2.0,4.2,On Time,Traffic,8346187,54139038,4,"Excellent quality, will buy again!",App Experience,Positive,2024-09-16
87784691,88685,2024-09-29 01:10:06,2024-09-29 01:13:06,3.0,4.58,On Time,Traffic,6743836,92583164,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-09-29
4939105270,84293,2023-11-02 03:00:13,2023-11-02 02:58:13,-2.0,3.43,On Time,,3430403,2164524,5,Very happy with the service!,Delivery,Positive,2023-11-02
4622303035,26126,2023-08-03 11:25:02,2023-08-03 11:23:02,-2.0,2.53,On Time,,9779614,55060796,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-08-03
3460208027,75868,2024-04-19 21:56:18,2024-04-19 21:56:18,0.0,1.9,On Time,,4783620,78725001,1,Taste was not as expected.,Delivery,Negative,2024-04-19
2548125971,41755,2023-11-05 22:18:39,2023-11-05 22:13:39,-5.0,4.48,On Time,,4140403,7228206,4,"Average experience, could improve.",Customer Service,Neutral,2023-11-05
2390111460,36389,2023-09-09 21:37:09,2023-09-09 21:42:09,5.0,4.29,On Time,Traffic,2844735,70608515,2,Very disappointed with the quality.,Product Quality,Negative,2023-09-09
8309485249,3729,2023-12-02 20:46:50,2023-12-02 20:51:50,5.0,3.55,On Time,Traffic,7650611,87200291,4,"It was okay, nothing special.",Product Quality,Neutral,2023-12-02
8322543480,94614,2024-09-27 02:38:22,2024-09-27 03:02:22,24.0,4.99,Significantly Delayed,Traffic,5554616,34668988,3,The product met my expectations.,Delivery,Neutral,2024-09-27
2819200158,58827,2023-07-23 14:54:43,2023-07-23 14:56:43,2.0,1.95,On Time,Traffic,9733512,64497538,1,Not worth the price I paid.,Delivery,Negative,2023-07-23
7087151227,25423,2023-11-26 01:10:11,2023-11-26 01:06:11,-4.0,2.61,On Time,,2257268,49795571,1,Not worth the price I paid.,App Experience,Negative,2023-11-26
6704234561,91747,2024-01-03 07:40:25,2024-01-03 08:10:25,30.0,1.81,Significantly Delayed,Traffic,9893663,51833636,4,Items were in perfect condition.,Delivery,Positive,2024-01-03
6998410196,97976,2023-07-25 15:51:47,2023-07-25 16:04:47,13.0,1.53,Slightly Delayed,Traffic,7777945,78748184,5,Very fresh and well-packaged.,App Experience,Positive,2023-07-25
707035635,71996,2024-09-29 09:47:51,2024-09-29 09:43:51,-4.0,4.33,On Time,,4059087,61618079,5,Highly recommended!,Delivery,Positive,2024-09-29
543400704,60474,2023-10-27 00:54:23,2023-10-27 00:49:23,-5.0,1.06,On Time,,8035698,60300263,2,Very disappointed with the quality.,Customer Service,Negative,2023-10-27
3604694195,6583,2023-09-03 16:41:20,2023-09-03 16:36:20,-5.0,0.64,On Time,,5696948,34713143,5,Very fresh and well-packaged.,Delivery,Positive,2023-09-03
3560549947,87552,2024-07-21 02:39:15,2024-07-21 02:47:15,8.0,4.06,Slightly Delayed,Traffic,9678367,42465414,3,"Average experience, could improve.",App Experience,Neutral,2024-07-21
9982178143,53810,2023-12-08 14:17:42,2023-12-08 14:39:42,22.0,3.86,Significantly Delayed,Traffic,5252675,89968482,3,"It was okay, nothing special.",Product Quality,Neutral,2023-12-08
1423646541,19293,2023-12-10 10:45:10,2023-12-10 10:44:10,-1.0,1.73,On Time,,7265679,48730063,3,Taste was not as expected.,Product Quality,Negative,2023-12-10
7441941402,79767,2023-12-22 22:33:29,2023-12-22 22:31:29,-2.0,3.22,On Time,,1966080,16785724,2,Product was damaged during delivery.,Delivery,Negative,2023-12-22
8395661807,9665,2024-08-19 08:09:08,2024-08-19 08:11:08,2.0,0.61,On Time,Traffic,2868057,4386273,4,Will definitely order again.,Customer Service,Positive,2024-08-19
5480656353,34982,2024-03-05 19:33:07,2024-03-05 19:28:07,-5.0,3.58,On Time,,4416255,11446157,3,"Average experience, could improve.",Customer Service,Neutral,2024-03-05
4561602092,28344,2024-09-18 09:45:09,2024-09-18 09:44:09,-1.0,3.44,On Time,,3755168,53624677,4,Great prices and fast delivery!,Delivery,Positive,2024-09-18
1695982633,44739,2024-01-13 18:59:50,2024-01-13 18:55:50,-4.0,0.65,On Time,,9857162,81382213,4,"Average experience, could improve.",App Experience,Neutral,2024-01-13
6309447153,52804,2023-05-18 21:38:34,2023-05-18 21:38:34,0.0,4.09,On Time,,124508,74212242,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-05-18
4796733514,22316,2023-04-03 18:48:05,2023-04-03 19:17:05,29.0,1.07,Significantly Delayed,Traffic,4830097,87251489,3,"Average experience, could improve.",Delivery,Neutral,2023-04-03
2858966982,5328,2024-04-25 10:34:37,2024-04-25 10:29:37,-5.0,3.77,On Time,,9831534,77214094,3,I had a bad experience.,App Experience,Negative,2024-04-25
6948607495,47202,2024-08-28 09:56:14,2024-08-28 10:01:14,5.0,2.0,On Time,Traffic,5730284,18259715,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-08-28
4959271803,52469,2024-02-22 01:31:13,2024-02-22 01:44:13,13.0,2.07,Slightly Delayed,Traffic,7065793,11082181,5,Very happy with the service!,App Experience,Positive,2024-02-22
5669689881,17862,2023-07-11 21:32:37,2023-07-11 21:43:37,11.0,4.57,Slightly Delayed,Traffic,7733566,7728406,4,Very happy with the service!,Customer Service,Positive,2023-07-11
5352265711,73582,2024-02-29 19:48:52,2024-02-29 20:01:52,13.0,1.05,Slightly Delayed,Traffic,7602011,75928073,3,The order was incorrect.,Customer Service,Negative,2024-02-29
5498551836,65877,2023-11-02 13:45:20,2023-11-02 13:47:20,2.0,2.78,On Time,Traffic,9157682,62243869,2,Taste was not as expected.,App Experience,Negative,2023-11-02
6556845822,47070,2023-05-13 19:23:16,2023-05-13 19:28:16,5.0,1.46,On Time,Traffic,2443721,68692574,2,The packaging was poor.,Customer Service,Negative,2023-05-13
5167008199,26989,2024-05-31 21:41:14,2024-05-31 21:36:14,-5.0,2.76,On Time,,3048402,76359458,3,"It was okay, nothing special.",Customer Service,Neutral,2024-05-31
966294309,92606,2024-05-02 06:03:11,2024-05-02 06:06:11,3.0,2.48,On Time,Traffic,5135242,89619421,3,Items were missing from my order.,App Experience,Negative,2024-05-02
3163611427,67659,2024-01-17 06:37:26,2024-01-17 06:42:26,5.0,1.11,On Time,Traffic,5106195,85074810,1,Items were missing from my order.,Delivery,Negative,2024-01-17
203136866,676,2024-06-11 12:37:47,2024-06-11 12:36:47,-1.0,0.74,On Time,,4946224,91320466,1,The order was incorrect.,Delivery,Negative,2024-06-11
1815555165,3304,2023-09-11 12:01:58,2023-09-11 12:01:58,0.0,3.61,On Time,,1860362,58085779,5,"Excellent quality, will buy again!",Delivery,Positive,2023-09-11
1874499212,88852,2024-05-30 00:23:01,2024-05-30 00:25:01,2.0,3.16,On Time,Traffic,8545459,64162093,4,Great prices and fast delivery!,Delivery,Positive,2024-05-30
4012779165,59519,2024-09-16 09:44:48,2024-09-16 09:47:48,3.0,3.74,On Time,Traffic,5712941,84641682,1,Product was damaged during delivery.,Delivery,Negative,2024-09-16
3669023899,289,2024-05-12 09:53:26,2024-05-12 10:04:26,11.0,4.1,Slightly Delayed,Traffic,2793942,81183415,1,The packaging was poor.,App Experience,Negative,2024-05-12
9296381620,93839,2024-04-28 01:44:11,2024-04-28 01:43:11,-1.0,3.27,On Time,,3199955,50630016,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-04-28
2725513934,27735,2023-10-07 06:37:20,2023-10-07 06:39:20,2.0,0.65,On Time,Traffic,6795405,54799731,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-10-07
5564338561,99128,2024-03-31 23:16:21,2024-03-31 23:14:21,-2.0,3.96,On Time,,2492010,61226563,2,Taste was not as expected.,Delivery,Negative,2024-03-31
4701778121,18398,2024-06-06 21:40:44,2024-06-06 21:44:44,4.0,1.24,On Time,Traffic,2128627,23348269,3,Customer service was not helpful.,Product Quality,Negative,2024-06-06
9529272337,34837,2023-12-11 00:17:58,2023-12-11 00:17:58,0.0,2.06,On Time,,9220379,29973346,2,Not worth the price I paid.,Delivery,Negative,2023-12-11
869910650,45055,2024-05-27 00:57:52,2024-05-27 00:52:52,-5.0,4.69,On Time,,3767076,34755436,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-05-27
2127080399,55501,2024-09-16 15:17:17,2024-09-16 15:25:17,8.0,1.72,Slightly Delayed,Traffic,5313010,84468124,2,The order was incorrect.,Product Quality,Negative,2024-09-16
3547439109,91588,2023-04-13 00:41:45,2023-04-13 00:39:45,-2.0,2.46,On Time,,3909512,33481252,2,Very disappointed with the quality.,App Experience,Negative,2023-04-13
997535715,35602,2023-03-27 11:35:08,2023-03-27 11:37:08,2.0,4.02,On Time,Traffic,1313671,21409946,5,Good selection of products.,App Experience,Positive,2023-03-27
2442453181,21860,2023-03-26 07:40:46,2023-03-26 07:45:46,5.0,4.46,On Time,Traffic,8375675,16543242,1,Taste was not as expected.,App Experience,Negative,2023-03-26
1182120536,6560,2024-05-26 15:51:32,2024-05-26 15:53:32,2.0,2.91,On Time,Traffic,8050235,4386273,5,Great prices and fast delivery!,App Experience,Positive,2024-05-26
2819297954,93978,2024-04-07 16:05:26,2024-04-07 16:08:26,3.0,0.52,On Time,Traffic,3769570,5540556,5,"Excellent quality, will buy again!",App Experience,Positive,2024-04-07
9870956079,42784,2023-10-26 07:43:28,2023-10-26 07:45:28,2.0,3.76,On Time,Traffic,9494479,39423691,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-10-26
6032675432,29641,2024-09-29 05:22:49,2024-09-29 05:19:49,-3.0,4.47,On Time,,6092101,63368244,5,Great prices and fast delivery!,Product Quality,Positive,2024-09-29
329790912,43584,2024-08-04 10:38:41,2024-08-04 10:34:41,-4.0,2.32,On Time,,5033644,76925460,2,Delivery was late and I was unhappy.,App Experience,Negative,2024-08-04
6459815532,10758,2023-05-16 21:57:22,2023-05-16 22:09:22,12.0,1.63,Slightly Delayed,Traffic,4434275,43295656,3,Customer service was not helpful.,App Experience,Negative,2023-05-16
9214523757,45153,2023-10-20 21:41:45,2023-10-20 21:37:45,-4.0,4.86,On Time,,3973915,59619739,5,Will definitely order again.,Customer Service,Positive,2023-10-20
9450279027,31584,2023-09-30 04:51:00,2023-09-30 04:47:00,-4.0,4.62,On Time,,7463852,38694209,5,Very happy with the service!,App Experience,Positive,2023-09-30
6265551101,43283,2023-11-13 22:02:45,2023-11-13 21:58:45,-4.0,1.46,On Time,,9489299,38568692,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-11-13
4138526838,24981,2023-10-25 00:22:05,2023-10-25 00:35:05,13.0,3.73,Slightly Delayed,Traffic,2182656,33871107,3,The order was incorrect.,App Experience,Negative,2023-10-25
8005579633,98172,2023-08-16 05:37:22,2023-08-16 06:01:22,24.0,1.66,Significantly Delayed,Traffic,280405,89617089,2,Not worth the price I paid.,App Experience,Negative,2023-08-16
3442984170,52151,2024-09-16 23:48:42,2024-09-16 23:49:42,1.0,3.2,On Time,Traffic,5615234,55472026,2,Taste was not as expected.,Product Quality,Negative,2024-09-16
8711550413,15340,2023-05-30 14:32:46,2023-05-30 14:54:46,22.0,3.32,Significantly Delayed,Traffic,2289176,68941950,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-05-30
2509593585,87829,2023-05-05 02:02:01,2023-05-05 01:59:01,-3.0,2.85,On Time,,3881592,58111297,3,"It was okay, nothing special.",Product Quality,Neutral,2023-05-05
6126557370,37656,2024-04-20 08:00:40,2024-04-20 08:05:40,5.0,0.68,On Time,Traffic,7563634,61982521,3,The packaging was poor.,Product Quality,Negative,2024-04-20
9876119035,83597,2023-04-15 01:22:35,2023-04-15 01:35:35,13.0,3.58,Slightly Delayed,Traffic,5509014,29095552,3,I had a bad experience.,Product Quality,Negative,2023-04-15
3739042166,52760,2024-07-23 01:02:03,2024-07-23 01:07:03,5.0,4.28,On Time,Traffic,3254755,92416428,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-07-23
7938944124,43293,2024-03-30 02:13:28,2024-03-30 02:18:28,5.0,4.82,On Time,Traffic,4479766,85074810,3,Not worth the price I paid.,App Experience,Negative,2024-03-30
506804807,29740,2024-07-10 05:02:45,2024-07-10 04:57:45,-5.0,3.71,On Time,,7080415,9107360,5,"Overall good experience, thank you!",Product Quality,Positive,2024-07-10
3577900599,32303,2024-02-02 08:27:47,2024-02-02 08:22:47,-5.0,1.71,On Time,,1094004,28286754,4,Good selection of products.,Customer Service,Positive,2024-02-02
8337599633,23191,2023-11-21 13:08:18,2023-11-21 13:07:18,-1.0,2.04,On Time,,4435159,41073776,3,The product met my expectations.,Customer Service,Neutral,2023-11-21
8611745429,97499,2024-05-12 03:41:52,2024-05-12 03:40:52,-1.0,1.3,On Time,,9449416,88045094,5,Great prices and fast delivery!,Customer Service,Positive,2024-05-12
2990223879,2555,2023-08-11 18:25:54,2023-08-11 18:35:54,10.0,2.77,Slightly Delayed,Traffic,7804494,72359843,5,Items were in perfect condition.,Product Quality,Positive,2023-08-11
52324496,54293,2024-02-23 17:47:54,2024-02-23 17:52:54,5.0,2.39,On Time,Traffic,7791110,81605722,2,I had a bad experience.,Customer Service,Negative,2024-02-23
6594929133,30251,2023-04-14 10:02:18,2023-04-14 10:01:18,-1.0,0.65,On Time,,7926825,45868300,2,Taste was not as expected.,Customer Service,Negative,2023-04-14
2480235830,58919,2023-09-19 05:54:36,2023-09-19 05:58:36,4.0,4.28,On Time,Traffic,6510010,31324823,3,Taste was not as expected.,Delivery,Negative,2023-09-19
9667072962,31515,2023-04-11 21:09:29,2023-04-11 21:15:29,6.0,3.97,Slightly Delayed,Traffic,2675002,50781611,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-04-11
277700053,29553,2023-08-15 19:26:25,2023-08-15 19:29:25,3.0,4.98,On Time,Traffic,88259,1174162,4,Customer service was very helpful.,App Experience,Positive,2023-08-15
5691623788,3949,2024-03-16 19:17:00,2024-03-16 19:17:00,0.0,1.63,On Time,,1831132,60757351,3,The product met my expectations.,Delivery,Neutral,2024-03-16
6845696161,77587,2023-07-14 07:49:28,2023-07-14 08:03:28,14.0,1.83,Slightly Delayed,Traffic,6485371,37759707,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-07-14
4098488449,5718,2023-03-31 13:48:47,2023-03-31 13:48:47,0.0,2.85,On Time,,8796506,60049160,3,"Average experience, could improve.",Delivery,Neutral,2023-03-31
5653623743,59281,2023-03-30 08:53:35,2023-03-30 09:19:35,26.0,1.2,Significantly Delayed,Traffic,170656,96461062,2,Delivery was late and I was unhappy.,Customer Service,Negative,2023-03-30
6416399784,31405,2023-08-07 02:45:15,2023-08-07 02:54:15,9.0,1.32,Slightly Delayed,Traffic,1594625,34156884,3,Taste was not as expected.,Customer Service,Negative,2023-08-07
4365565386,24899,2023-06-30 04:25:15,2023-06-30 04:21:15,-4.0,1.5,On Time,,4609884,54145987,2,Delivery was late and I was unhappy.,Customer Service,Negative,2023-06-30
6423269418,67311,2024-08-23 10:13:42,2024-08-23 10:27:42,14.0,1.78,Slightly Delayed,Traffic,8384299,30643619,3,Taste was not as expected.,Customer Service,Negative,2024-08-23
1020534590,16201,2023-12-12 10:13:06,2023-12-12 10:21:06,8.0,4.37,Slightly Delayed,Traffic,4529301,48150243,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-12-12
4015289878,53358,2024-03-22 07:09:23,2024-03-22 07:19:23,10.0,1.79,Slightly Delayed,Traffic,7658175,72489544,4,"Average experience, could improve.",Product Quality,Neutral,2024-03-22
9959668334,81433,2024-01-07 08:28:57,2024-01-07 08:25:57,-3.0,1.31,On Time,,9247611,80935110,4,Will definitely order again.,Delivery,Positive,2024-01-07
8054387790,66757,2023-05-08 18:44:24,2023-05-08 18:40:24,-4.0,1.95,On Time,,7459110,84953008,4,"It was okay, nothing special.",Product Quality,Neutral,2023-05-08
4795344310,34016,2024-04-12 16:07:40,2024-04-12 16:37:40,30.0,0.93,Significantly Delayed,Traffic,7825181,91562028,5,Great prices and fast delivery!,App Experience,Positive,2024-04-12
2205862234,68306,2023-10-02 14:01:36,2023-10-02 13:57:36,-4.0,2.33,On Time,,5789204,52001314,3,Delivery was late and I was unhappy.,Customer Service,Negative,2023-10-02
4686249863,34524,2024-08-31 03:41:25,2024-08-31 03:38:25,-3.0,2.6,On Time,,673936,21701991,1,Product was damaged during delivery.,Customer Service,Negative,2024-08-31
1270524770,95994,2023-10-11 07:33:40,2023-10-11 07:35:40,2.0,3.7,On Time,Traffic,9237596,11478478,4,Highly recommended!,Delivery,Positive,2023-10-11
5743550453,95126,2024-05-19 05:24:34,2024-05-19 05:29:34,5.0,1.21,On Time,Traffic,183343,93699264,4,Great prices and fast delivery!,Customer Service,Positive,2024-05-19
5309699078,65578,2023-08-02 17:53:02,2023-08-02 18:07:02,14.0,0.51,Slightly Delayed,Traffic,5727820,81584486,3,Items were missing from my order.,App Experience,Negative,2023-08-02
7565768030,54027,2024-02-10 03:08:25,2024-02-10 03:07:25,-1.0,0.73,On Time,,7383305,15830066,1,Customer service was not helpful.,Product Quality,Negative,2024-02-10
3210260715,12745,2023-04-06 15:21:02,2023-04-06 15:16:02,-5.0,3.86,On Time,,9333668,68939350,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-04-06
6657245289,45050,2024-05-20 02:14:03,2024-05-20 02:33:03,19.0,2.38,Significantly Delayed,Traffic,6576033,820740,5,Highly recommended!,Product Quality,Positive,2024-05-20
7854526965,53207,2023-08-18 08:06:47,2023-08-18 08:15:47,9.0,4.21,Slightly Delayed,Traffic,436700,48228547,3,The product met my expectations.,Delivery,Neutral,2023-08-18
2770948451,81011,2023-04-27 08:03:43,2023-04-27 08:22:43,19.0,0.91,Significantly Delayed,Traffic,5799744,22077605,3,Product was damaged during delivery.,App Experience,Negative,2023-04-27
624070426,343,2023-10-07 17:05:55,2023-10-07 17:02:55,-3.0,4.96,On Time,,5794937,41640262,3,Product was damaged during delivery.,App Experience,Negative,2023-10-07
891583492,98655,2024-04-07 05:01:11,2024-04-07 05:02:11,1.0,2.72,On Time,Traffic,8049438,13651980,4,"Excellent quality, will buy again!",Customer Service,Positive,2024-04-07
5811206654,71923,2023-05-17 05:34:19,2023-05-17 05:48:19,14.0,2.73,Slightly Delayed,Traffic,8269633,70391758,4,Very fresh and well-packaged.,Delivery,Positive,2023-05-17
809894905,86857,2023-12-28 16:51:59,2023-12-28 16:56:59,5.0,2.71,On Time,Traffic,7056875,82374625,4,"Average experience, could improve.",Product Quality,Neutral,2023-12-28
8209000496,15353,2023-03-28 20:10:34,2023-03-28 20:25:34,15.0,2.17,Slightly Delayed,Traffic,7948957,63948546,3,Product was damaged during delivery.,Product Quality,Negative,2023-03-28
4901288364,36597,2023-07-31 22:26:25,2023-07-31 22:38:25,12.0,4.65,Slightly Delayed,Traffic,1693544,44723662,5,"Overall good experience, thank you!",Customer Service,Positive,2023-07-31
5890338566,58543,2023-04-29 03:11:02,2023-04-29 03:12:02,1.0,1.74,On Time,Traffic,9574804,81337068,1,Taste was not as expected.,Delivery,Negative,2023-04-29
2745295248,85960,2024-05-28 21:34:44,2024-05-28 21:33:44,-1.0,1.29,On Time,,5417385,40643232,3,Taste was not as expected.,Delivery,Negative,2024-05-28
5708700204,4397,2023-05-05 18:08:38,2023-05-05 18:07:38,-1.0,0.51,On Time,,4002875,40387944,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-05-05
8643851643,17189,2023-04-21 01:41:37,2023-04-21 02:11:37,30.0,4.32,Significantly Delayed,Traffic,3822266,57360162,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-04-21
4525287277,72834,2023-06-29 00:20:19,2023-06-29 00:23:19,3.0,3.71,On Time,Traffic,8851535,74174956,3,Taste was not as expected.,Customer Service,Negative,2023-06-29
6154459753,16231,2024-06-12 09:28:57,2024-06-12 09:39:57,11.0,2.4,Slightly Delayed,Traffic,1756163,82179338,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-06-12
2587790388,60426,2024-06-09 18:18:59,2024-06-09 18:16:59,-2.0,2.31,On Time,,3101725,45586151,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-06-09
2665891587,40904,2024-03-18 16:10:34,2024-03-18 16:05:34,-5.0,2.28,On Time,,1439305,86636273,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-03-18
6996561687,75938,2024-06-29 04:52:55,2024-06-29 04:53:55,1.0,2.31,On Time,Traffic,9396703,3844290,3,Delivery was late and I was unhappy.,App Experience,Negative,2024-06-29
961607638,23890,2023-08-03 23:57:19,2023-08-04 00:25:19,28.0,4.81,Significantly Delayed,Traffic,918917,55170753,1,Customer service was not helpful.,Product Quality,Negative,2023-08-04
4385491839,48535,2024-06-07 20:35:54,2024-06-07 20:30:54,-5.0,0.93,On Time,,4282954,7228206,1,Delivery was late and I was unhappy.,Customer Service,Negative,2024-06-07
1279200190,63446,2024-07-10 06:18:41,2024-07-10 06:25:41,7.0,1.17,Slightly Delayed,Traffic,3902960,84468124,3,The product met my expectations.,Product Quality,Neutral,2024-07-10
9668698616,23600,2023-11-01 14:24:21,2023-11-01 14:24:21,0.0,4.51,On Time,,6004406,76441843,4,"It was okay, nothing special.",Product Quality,Neutral,2023-11-01
4813038298,69529,2024-05-23 13:43:54,2024-05-23 13:53:54,10.0,2.75,Slightly Delayed,Traffic,8187670,27304827,2,Taste was not as expected.,Customer Service,Negative,2024-05-23
2030125421,88936,2024-05-03 15:06:27,2024-05-03 15:10:27,4.0,4.4,On Time,Traffic,2202823,44477365,4,Will definitely order again.,Customer Service,Positive,2024-05-03
6997235339,98293,2024-01-12 09:05:18,2024-01-12 09:04:18,-1.0,1.3,On Time,,3827822,87669943,2,I had a bad experience.,Customer Service,Negative,2024-01-12
7438342576,25965,2023-05-09 22:11:47,2023-05-09 22:16:47,5.0,1.63,On Time,Traffic,4808332,82585664,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-05-09
9958423263,97375,2024-03-15 06:10:57,2024-03-15 06:07:57,-3.0,0.67,On Time,,8641510,47503133,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-03-15
3416693628,93184,2024-10-03 00:38:31,2024-10-03 00:39:31,1.0,3.28,On Time,Traffic,8448887,52428250,2,Items were missing from my order.,Customer Service,Negative,2024-10-03
3440579647,76028,2024-08-05 15:48:00,2024-08-05 15:48:00,0.0,1.99,On Time,,7557504,89950235,4,Highly recommended!,Customer Service,Positive,2024-08-05
5307231496,84740,2024-04-23 06:36:32,2024-04-23 06:35:32,-1.0,2.58,On Time,,559101,14330483,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2024-04-23
4779055734,49398,2023-06-30 06:04:36,2023-06-30 06:14:36,10.0,2.8,Slightly Delayed,Traffic,903092,36587003,3,"Average experience, could improve.",Customer Service,Neutral,2023-06-30
3834705841,78388,2023-09-09 07:38:51,2023-09-09 08:01:51,23.0,1.58,Significantly Delayed,Traffic,9929077,54375571,1,Product was damaged during delivery.,App Experience,Negative,2023-09-09
9080324081,88838,2023-05-27 09:34:16,2023-05-27 09:33:16,-1.0,4.49,On Time,,1263914,48554440,3,The product met my expectations.,Delivery,Neutral,2023-05-27
2500757555,52455,2024-10-27 11:03:42,2024-10-27 11:00:42,-3.0,3.91,On Time,,1604057,65488134,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-10-27
1292986566,28341,2023-07-12 04:14:43,2023-07-12 04:10:43,-4.0,4.62,On Time,,3869991,47503133,4,"It was okay, nothing special.",App Experience,Neutral,2023-07-12
6602362287,89221,2024-02-01 21:18:56,2024-02-01 21:23:56,5.0,2.37,On Time,Traffic,1404411,5961261,1,Taste was not as expected.,Delivery,Negative,2024-02-01
184844043,18845,2023-12-07 05:13:07,2023-12-07 05:08:07,-5.0,4.04,On Time,,3489479,33331259,4,Great prices and fast delivery!,App Experience,Positive,2023-12-07
936587253,93251,2023-07-18 10:00:45,2023-07-18 10:04:45,4.0,1.78,On Time,Traffic,66513,93699264,2,The order was incorrect.,Customer Service,Negative,2023-07-18
2834429147,62176,2023-10-04 05:08:48,2023-10-04 05:15:48,7.0,0.93,Slightly Delayed,Traffic,6629661,66742602,2,Very disappointed with the quality.,App Experience,Negative,2023-10-04
114306835,60947,2024-02-06 20:47:16,2024-02-06 20:52:16,5.0,3.9,On Time,Traffic,3170349,13251137,4,"Overall good experience, thank you!",Delivery,Positive,2024-02-06
1675849477,70336,2024-06-11 20:13:49,2024-06-11 20:18:49,5.0,4.47,On Time,Traffic,4812643,36998375,3,Delivery was late and I was unhappy.,Product Quality,Negative,2024-06-11
5191052705,97676,2023-06-19 05:49:30,2023-06-19 05:53:30,4.0,3.52,On Time,Traffic,8618527,6579892,4,"It was okay, nothing special.",Product Quality,Neutral,2023-06-19
7068834722,97953,2023-11-19 08:43:33,2023-11-19 08:48:33,5.0,0.98,On Time,Traffic,5374112,45314389,4,The product met my expectations.,Customer Service,Neutral,2023-11-19
